Day,Scenario,Method,QualityScore,Parameters
249,UrbanLarge,Traditional,7.530467280188589,"{'transport_cost': 278.2539031127168, 'labor_cost': 154.9346297525727, 'project_duration': 74.75431375764555, 'material_cost': 151.73587846152836, 'carbon_emission': 171.1808597804563, 'quality_index': 3.210741828514788}"
249,SuburbanSmall,OSC,54.33735123072386,"{'transport_cost': 57.44792220732285, 'labor_cost': 177.18853739369266, 'project_duration': 48.007336232160924, 'material_cost': 299.47894843342635, 'carbon_emission': 48.81023743932174, 'quality_index': 9.156246559435017}"
249,SuburbanSmall,Traditional,5.55766255366108,"{'transport_cost': 107.57435066810926, 'labor_cost': 219.05459754291655, 'project_duration': 52.88197673129099, 'material_cost': 642.9264837355645, 'carbon_emission': 161.61234266760505, 'quality_index': 2.606718756100508}"
250,UrbanLarge,OSC,22.62115489325793,"{'transport_cost': 208.98773654448613, 'labor_cost': 355.7513964493122, 'project_duration': 106.5959403533761, 'material_cost': 175.226705341185, 'carbon_emission': 14.46807197680062, 'quality_index': 3.864467635338653}"
250,UrbanLarge,Traditional,21.63595255011962,"{'transport_cost': 187.34500057251557, 'labor_cost': 281.56886334267523, 'project_duration': 45.714114818910225, 'material_cost': 487.88399472700036, 'carbon_emission': 126.88072806176788, 'quality_index': 7.8475416899440305}"
250,SuburbanSmall,OSC,9.265054125436949,"{'transport_cost': 293.2077441889284, 'labor_cost': 272.63190910964573, 'project_duration': 117.36005911355961, 'material_cost': 229.4923029914636, 'carbon_emission': 56.78494440993912, 'quality_index': 1.6798666919466672}"
250,SuburbanSmall,Traditional,21.234437105177374,"{'transport_cost': 214.73706335174896, 'labor_cost': 177.12617417960067, 'project_duration': 38.12846228135774, 'material_cost': 392.7312492414252, 'carbon_emission': 307.4451007165037, 'quality_index': 8.277317034508087}"
251,UrbanLarge,OSC,53.281745710024815,"{'transport_cost': 228.3610377309206, 'labor_cost': 210.1065260903448, 'project_duration': 75.88216540790037, 'material_cost': 225.61619955043216, 'carbon_emission': 70.38935189107202, 'quality_index': 9.01273582973244}"
251,UrbanLarge,Traditional,24.197099131497716,"{'transport_cost': 175.87119446402417, 'labor_cost': 154.5989987581804, 'project_duration': 82.06638460104011, 'material_cost': 561.0520170781344, 'carbon_emission': 103.42895919849133, 'quality_index': 8.60857895456095}"
251,SuburbanSmall,OSC,43.32170665646621,"{'transport_cost': 146.172761330891, 'labor_cost': 257.78449266102655, 'project_duration': 60.381382567387135, 'material_cost': 216.10041178374468, 'carbon_emission': 52.1722085542871, 'quality_index': 7.332656579403571}"
251,SuburbanSmall,Traditional,7.061034797405377,"{'transport_cost': 202.1205082796127, 'labor_cost': 262.0863372931623, 'project_duration': 73.07356674816856, 'material_cost': 203.94182921279025, 'carbon_emission': 231.85885411385095, 'quality_index': 3.275018596133644}"
252,UrbanLarge,OSC,8.991878562998698,"{'transport_cost': 94.45322292501741, 'labor_cost': 326.6523324506279, 'project_duration': 50.53521069406648, 'material_cost': 242.7284709458639, 'carbon_emission': 21.318838129088427, 'quality_index': 1.5901714618653022}"
252,UrbanLarge,Traditional,16.765726045904515,"{'transport_cost': 263.4215883947346, 'labor_cost': 216.38126722617636, 'project_duration': 57.021246902351436, 'material_cost': 385.9355327219307, 'carbon_emission': 271.20770816511447, 'quality_index': 6.684987351039185}"
252,SuburbanSmall,OSC,9.947622503242746,"{'transport_cost': 249.26406286731873, 'labor_cost': 211.95971938767363, 'project_duration': 84.90119120594784, 'material_cost': 195.0850967502452, 'carbon_emission': 58.32268637395203, 'quality_index': 1.7794625312971104}"
252,SuburbanSmall,Traditional,23.39330371881917,"{'transport_cost': 227.76155195803753, 'labor_cost': 243.3134511470835, 'project_duration': 101.82766092206636, 'material_cost': 173.03471305349214, 'carbon_emission': 233.76114743625126, 'quality_index': 8.720107223540253}"
253,UrbanLarge,OSC,49.074873146514875,"{'transport_cost': 70.69178012138495, 'labor_cost': 379.6199190423607, 'project_duration': 38.68351584714147, 'material_cost': 324.895050615414, 'carbon_emission': 79.22423557095368, 'quality_index': 8.33129980403707}"
253,UrbanLarge,Traditional,16.91901568648533,"{'transport_cost': 296.80528501826973, 'labor_cost': 324.9624604666416, 'project_duration': 71.87736216175878, 'material_cost': 196.14878674767, 'carbon_emission': 195.38933528165046, 'quality_index': 6.472728909152296}"
253,SuburbanSmall,OSC,9.696663591610395,"{'transport_cost': 245.38532531058908, 'labor_cost': 238.81500599433414, 'project_duration': 116.52971052979427, 'material_cost': 381.2231153884388, 'carbon_emission': 87.05794228963647, 'quality_index': 1.7848170445868035}"
253,SuburbanSmall,Traditional,8.796024952810281,"{'transport_cost': 111.84765959951022, 'labor_cost': 180.77062034637788, 'project_duration': 64.15991051684651, 'material_cost': 460.75448478173325, 'carbon_emission': 265.45061082256086, 'quality_index': 3.984259856951435}"
254,UrbanLarge,OSC,41.02256525112028,"{'transport_cost': 265.09224845809683, 'labor_cost': 357.53248453022786, 'project_duration': 42.48548849829706, 'material_cost': 242.10734702509615, 'carbon_emission': 77.6267731579336, 'quality_index': 6.997864528375372}"
254,UrbanLarge,Traditional,18.597904545487665,"{'transport_cost': 291.48195355871485, 'labor_cost': 155.3047236464098, 'project_duration': 71.33132869193591, 'material_cost': 577.6869058860254, 'carbon_emission': 260.29295954148773, 'quality_index': 7.294605509876658}"
254,SuburbanSmall,OSC,35.34843940399641,"{'transport_cost': 210.75289304651886, 'labor_cost': 283.5955054722089, 'project_duration': 44.833831338884444, 'material_cost': 209.89636035169565, 'carbon_emission': 98.71637065817347, 'quality_index': 6.051919627200149}"
254,SuburbanSmall,Traditional,19.905496261771734,"{'transport_cost': 79.91887307098662, 'labor_cost': 376.5814118906712, 'project_duration': 119.63088292323175, 'material_cost': 541.2610493611126, 'carbon_emission': 256.3985186131103, 'quality_index': 7.711551890261561}"
255,UrbanLarge,OSC,32.75686382009723,"{'transport_cost': 260.0098300666888, 'labor_cost': 311.379942397951, 'project_duration': 41.81512115262336, 'material_cost': 302.31534574728306, 'carbon_emission': 52.65673990772891, 'quality_index': 5.600436266407304}"
255,UrbanLarge,Traditional,9.979933918008351,"{'transport_cost': 111.02147713880746, 'labor_cost': 395.55048913304506, 'project_duration': 64.98028453285124, 'material_cost': 340.8899025225676, 'carbon_emission': 143.95488110797973, 'quality_index': 3.994819102761476}"
255,SuburbanSmall,OSC,48.95916891117113,"{'transport_cost': 234.27040614504298, 'labor_cost': 259.94107043842064, 'project_duration': 33.60466696747906, 'material_cost': 285.37712576246986, 'carbon_emission': 96.71099624773318, 'quality_index': 8.327074937884515}"
255,SuburbanSmall,Traditional,25.25176725452684,"{'transport_cost': 222.32153067998829, 'labor_cost': 191.67057892786832, 'project_duration': 52.8500943838099, 'material_cost': 254.86146266260315, 'carbon_emission': 339.1332162836411, 'quality_index': 9.696333932958964}"
256,UrbanLarge,OSC,19.007767950947795,"{'transport_cost': 236.04910622062994, 'labor_cost': 269.5230291569528, 'project_duration': 68.87100830016257, 'material_cost': 87.5245462615425, 'carbon_emission': 68.2799051199639, 'quality_index': 3.290760877384505}"
256,UrbanLarge,Traditional,11.035713420642251,"{'transport_cost': 95.65913460612032, 'labor_cost': 212.4453221548961, 'project_duration': 82.71389229642108, 'material_cost': 357.1094834266388, 'carbon_emission': 178.8666377259463, 'quality_index': 4.42261858600894}"
256,SuburbanSmall,OSC,42.18635966710671,"{'transport_cost': 152.63761997306887, 'labor_cost': 290.71053207140767, 'project_duration': 72.74767900771378, 'material_cost': 196.23893423670273, 'carbon_emission': 38.84022516010571, 'quality_index': 7.134492030626892}"
256,SuburbanSmall,Traditional,16.83681862700392,"{'transport_cost': 254.91230356859245, 'labor_cost': 227.94459566031435, 'project_duration': 71.27857242082793, 'material_cost': 525.7391594567742, 'carbon_emission': 161.8015526714415, 'quality_index': 6.375743842058485}"
257,UrbanLarge,OSC,33.175498232364106,"{'transport_cost': 212.59172181868306, 'labor_cost': 203.03180776850826, 'project_duration': 85.89347916887874, 'material_cost': 246.97469755208104, 'carbon_emission': 54.09183428818156, 'quality_index': 5.647948259205199}"
257,UrbanLarge,Traditional,6.491955736189316,"{'transport_cost': 188.07815547937915, 'labor_cost': 265.1372768022029, 'project_duration': 32.99636535599709, 'material_cost': 465.8571668876793, 'carbon_emission': 132.3285338403806, 'quality_index': 2.809318713568654}"
257,SuburbanSmall,OSC,52.521858068789356,"{'transport_cost': 91.51483667548817, 'labor_cost': 342.9912968117513, 'project_duration': 97.2265089745137, 'material_cost': 309.0049846219871, 'carbon_emission': 95.77948087608382, 'quality_index': 8.916071591984876}"
257,SuburbanSmall,Traditional,22.948796387304547,"{'transport_cost': 194.35328272930036, 'labor_cost': 247.90131431287398, 'project_duration': 63.18467288723835, 'material_cost': 195.64754598258946, 'carbon_emission': 251.61576620354396, 'quality_index': 8.630074048229943}"
258,UrbanLarge,OSC,37.23621073248235,"{'transport_cost': 274.6520319178086, 'labor_cost': 235.12689263731812, 'project_duration': 83.1926174445733, 'material_cost': 207.2829978678003, 'carbon_emission': 48.23745153403194, 'quality_index': 6.325906545294632}"
258,UrbanLarge,Traditional,20.50232494117522,"{'transport_cost': 133.96014637807332, 'labor_cost': 317.86032273958926, 'project_duration': 72.32700368892836, 'material_cost': 234.36122514035347, 'carbon_emission': 281.7530093378823, 'quality_index': 7.9257698324642405}"
258,SuburbanSmall,OSC,37.910660167797566,"{'transport_cost': 52.20698230949909, 'labor_cost': 315.286005793585, 'project_duration': 41.809740231786876, 'material_cost': 296.7615892479106, 'carbon_emission': 89.37140589810926, 'quality_index': 6.466725597031463}"
258,SuburbanSmall,Traditional,21.932010670332385,"{'transport_cost': 171.88399855921944, 'labor_cost': 174.00319994974666, 'project_duration': 83.12210659428786, 'material_cost': 241.10579142270564, 'carbon_emission': 346.62901700490295, 'quality_index': 8.59654316677862}"
259,UrbanLarge,OSC,41.33070776782305,"{'transport_cost': 295.3515230970562, 'labor_cost': 154.76392429483937, 'project_duration': 76.70960588305257, 'material_cost': 291.2160278773421, 'carbon_emission': 49.04000644266053, 'quality_index': 7.01168813059153}"
259,UrbanLarge,Traditional,24.747466291875423,"{'transport_cost': 167.22202794088466, 'labor_cost': 257.8156228533512, 'project_duration': 71.82145577688944, 'material_cost': 452.8093906393527, 'carbon_emission': 293.3327217934698, 'quality_index': 9.422008290255281}"
259,SuburbanSmall,OSC,18.67128301317272,"{'transport_cost': 63.569037881285496, 'labor_cost': 183.27073279841184, 'project_duration': 45.762786186427114, 'material_cost': 128.391625597394, 'carbon_emission': 68.84712262754485, 'quality_index': 3.2109454817491945}"
259,SuburbanSmall,Traditional,25.00148148231393,"{'transport_cost': 180.3671664115829, 'labor_cost': 262.32204281613497, 'project_duration': 112.45665639104489, 'material_cost': 643.6129615167728, 'carbon_emission': 333.127291787861, 'quality_index': 9.685651949118512}"
260,UrbanLarge,OSC,51.43916005847272,"{'transport_cost': 85.53349671480935, 'labor_cost': 254.04922578538572, 'project_duration': 101.96968213573632, 'material_cost': 318.5034814103274, 'carbon_emission': 50.993589916378504, 'quality_index': 8.688808690665827}"
260,UrbanLarge,Traditional,8.416682911122605,"{'transport_cost': 226.53172697425276, 'labor_cost': 210.698437202945, 'project_duration': 64.49734057349576, 'material_cost': 370.3592758189593, 'carbon_emission': 230.16035821487023, 'quality_index': 3.7522264844229154}"
260,SuburbanSmall,OSC,26.36432200817635,"{'transport_cost': 168.4220246292914, 'labor_cost': 346.9890601468477, 'project_duration': 80.80436135231028, 'material_cost': 274.2215621147766, 'carbon_emission': 42.948821454484296, 'quality_index': 4.517581313340453}"
260,SuburbanSmall,Traditional,26.063631450507966,"{'transport_cost': 97.38606417926219, 'labor_cost': 175.3630722360671, 'project_duration': 35.92818712559423, 'material_cost': 538.9513672841924, 'carbon_emission': 129.83607361850528, 'quality_index': 9.301041951942011}"
261,UrbanLarge,OSC,49.121245596533306,"{'transport_cost': 257.63498629694806, 'labor_cost': 366.07226629499365, 'project_duration': 70.33010992187059, 'material_cost': 287.8104646993794, 'carbon_emission': 65.7124745491613, 'quality_index': 8.342914407912222}"
261,UrbanLarge,Traditional,9.254533102023457,"{'transport_cost': 201.73934837718463, 'labor_cost': 258.34099314980375, 'project_duration': 94.47170065407641, 'material_cost': 391.4236568710678, 'carbon_emission': 274.02761969419066, 'quality_index': 4.187492877076911}"
261,SuburbanSmall,OSC,37.14937217372942,"{'transport_cost': 63.69924721339746, 'labor_cost': 233.7459440153625, 'project_duration': 48.8299634512991, 'material_cost': 316.2752701531109, 'carbon_emission': 23.259107553918312, 'quality_index': 6.279135780958931}"
261,SuburbanSmall,Traditional,13.768090032416605,"{'transport_cost': 247.46385088210894, 'labor_cost': 272.39095094764536, 'project_duration': 119.7267996568693, 'material_cost': 327.7711458939003, 'carbon_emission': 344.2464323865347, 'quality_index': 5.925212773810352}"
262,UrbanLarge,OSC,26.62164945500591,"{'transport_cost': 215.92454232715107, 'labor_cost': 241.07605317562115, 'project_duration': 109.26941941233574, 'material_cost': 307.7216186971443, 'carbon_emission': 64.68481562231344, 'quality_index': 4.575814723764015}"
262,UrbanLarge,Traditional,6.123823446238049,"{'transport_cost': 190.02261780434299, 'labor_cost': 249.93564395193653, 'project_duration': 31.350071442813576, 'material_cost': 338.48683664918633, 'carbon_emission': 235.80244484616844, 'quality_index': 3.0002704312122366}"
262,SuburbanSmall,OSC,47.48167207371691,"{'transport_cost': 241.2458390613042, 'labor_cost': 234.1527929886712, 'project_duration': 31.944611842152998, 'material_cost': 388.4973002059449, 'carbon_emission': 56.45236081815355, 'quality_index': 8.056644083218604}"
262,SuburbanSmall,Traditional,24.936429891682586,"{'transport_cost': 276.248993073719, 'labor_cost': 173.87819066756694, 'project_duration': 40.922644562633316, 'material_cost': 368.666972575303, 'carbon_emission': 274.3743199233431, 'quality_index': 9.408678620597914}"
263,UrbanLarge,OSC,22.523075962719314,"{'transport_cost': 291.9344274317849, 'labor_cost': 188.89528876976243, 'project_duration': 102.98280058052262, 'material_cost': 167.02376107793987, 'carbon_emission': 50.64031158710705, 'quality_index': 3.868029973140196}"
263,UrbanLarge,Traditional,7.352542824240422,"{'transport_cost': 76.37476253932562, 'labor_cost': 386.5373945079623, 'project_duration': 104.85671790348253, 'material_cost': 370.99377208471753, 'carbon_emission': 147.64986444400787, 'quality_index': 3.128326251589501}"
263,SuburbanSmall,OSC,40.44412930464862,"{'transport_cost': 86.11183820295992, 'labor_cost': 291.2947083335929, 'project_duration': 34.926049980174795, 'material_cost': 178.32990155164075, 'carbon_emission': 37.09386796207137, 'quality_index': 6.833348268308517}"
263,SuburbanSmall,Traditional,8.68858979505955,"{'transport_cost': 237.99897291261289, 'labor_cost': 379.5899972380183, 'project_duration': 105.69376043698716, 'material_cost': 512.372065542261, 'carbon_emission': 187.6047497920086, 'quality_index': 3.772648216702743}"
